,FBH400-40,FBH510-10,FBH630-10,FBH700-40,FBH770-10,FESH0500,FESH0750,FESH0750_NF633-25,350nm,550nm,750nm,950nm
684.0,1.64895872413635e-07,1.4683991227215325e-06,7.826765099285989e-07,0.707043564078798,8.82637014073815e-07,3.3714630536569367e-06,0.8076804165869902,0.8015665181375516,0.0,0.0,0.0,0.0
685.0,1.6501341227743482e-07,9.73782164304324e-07,6.513247548080572e-07,0.7730375121686344,9.028112106349409e-07,6.7039302236008305e-06,0.8099271078707018,0.8017444142998842,0.0,0.0,0.0,0.0
686.0,1.6511433552534283e-07,6.209392432505862e-07,7.660205158817673e-07,0.7757097691029732,9.154192518599605e-07,3.477152629117749e-06,0.8118403394027753,0.8014559272534065,0.0,0.0,0.0,0.0
687.0,1.6513932341841804e-07,5.094330985283205e-07,7.89837867936125e-07,0.7803402001714503,8.831080355736501e-07,2.9707060648622158e-06,0.8118638816522128,0.8063437755616948,0.0,0.0,0.0,0.0
688.0,1.65371975936011e-07,1.359271352950256e-06,6.463160433164332e-07,0.7870634549442803,8.172075020172169e-07,1.2158657622496492e-06,0.804312129010438,0.8004028503385957,0.0,0.0,0.0,0.0
689.0,1.6388981784212653e-07,1.684285080016979e-06,7.082921925616125e-07,0.7898080045153769,9.15441903588385e-07,4.805495018030357e-06,0.7961710609101893,0.7831868643975477,0.0,0.0,0.0,0.0
690.0,1.6548847604767455e-07,1.2030645412948695e-06,8.071332213977018e-07,0.7794195482014507,8.49951201639695e-07,3.3479181813916464e-06,0.7861987072261599,0.770435580386017,0.0,0.0,0.0,0.0
691.0,1.6338808374772582e-07,9.70667768560533e-07,6.98148358885942e-07,0.7599953175580828,8.846212218669008e-07,3.7173676218058192e-06,0.7757220765718156,0.7679716045881634,0.0,0.0,0.0,0.0
692.0,1.612837651951561e-07,9.147722741835177e-07,8.16313464276812e-07,0.7410921120419336,9.180382400521414e-07,1.5630045850604054e-06,0.765829239636158,0.7585494966329488,0.0,0.0,0.0,0.0
693.0,1.5943569628280845e-07,9.111605790963229e-07,7.326359321186754e-07,0.7301668300915902,9.221621065297636e-07,9.405234875035176e-07,0.7554074490321859,0.7426843479903716,0.0,0.0,0.0,0.0
694.0,2.2357976235302033e-07,9.096080955467216e-07,6.957485666172257e-07,0.7254662102787095,8.911691210686153e-07,2.526639492126532e-06,0.7451618970774314,0.7331361763176372,0.0,0.0,0.0,0.0
695.0,1.562897556366105e-07,9.149007019955674e-07,8.190706037923971e-07,0.7233692602783071,9.255651564990038e-07,2.5000421205678552e-06,0.7371897095747343,0.7308281309759592,0.0,0.0,0.0,0.0
696.0,1.54704025763574e-07,9.629796120889851e-07,7.677631854847295e-07,0.7213385665645717,9.087062236833222e-07,2.670019095590851e-06,0.7310148753727721,0.7244980239617987,0.0,0.0,0.0,0.0
697.0,1.5311573414070778e-07,9.742092089930761e-07,6.533404299271906e-07,0.7160730982628309,7.5034402362413e-07,3.414081838937068e-06,0.7256139042589221,0.7157536820367285,0.0,0.0,0.0,0.0
698.0,1.5152488076801172e-07,1.02686487142832e-06,6.744015823607386e-07,0.7108361208312893,7.352843415474288e-07,2.678517118851231e-06,0.7188085365178992,0.7134511127335238,0.0,0.0,0.0,0.0
699.0,1.504983931680925e-07,9.323655503131572e-07,6.392978353305854e-07,0.7059831305174586,8.52175522813501e-07,8.832486188812397e-07,0.7102850463457611,0.7068018084784813,0.0,0.0,0.0,0.0
700.0,1.5370952458092573e-07,8.949940588087094e-07,6.049989861420929e-07,0.7007346680310605,8.154725647097823e-07,2.7456055710949935e-06,0.7011854720499169,0.6922291598968761,0.0,0.0,0.0,0.0
701.0,1.5238185807222166e-07,8.39082124010423e-07,6.202489980043139e-07,0.6965095729030871,7.607485048140584e-07,3.029974874366828e-06,0.6948595580926868,0.6844898909634465,0.0,0.0,0.0,0.0
702.0,1.549152009392658e-07,8.307119468872672e-07,6.799029829035978e-07,0.6942069637069687,7.458337544231915e-07,2.591246077178802e-06,0.6938422595149307,0.6871281561222827,0.0,0.0,0.0,0.0
703.0,2.1457767651727386e-07,7.877963318587597e-07,6.782509043160092e-07,0.6897555694534845,7.641973694917295e-07,4.678378332480212e-06,0.6938357419898654,0.6889134630854667,0.0,0.0,0.0,0.0
704.0,1.8632192899806718e-07,9.620857580196504e-07,6.901186225545056e-07,0.685031940265863,7.963203898086557e-07,1.965893388415642e-06,0.6927442741712049,0.6846000953863385,0.0,0.0,0.0,0.0
705.0,1.5393771425855377e-07,7.774664547574773e-07,6.410592431132165e-07,0.6832001685463139,9.087492902782958e-07,1.9609293294329957e-06,0.6888201220140142,0.6784218312161151,0.0,0.0,0.0,0.0
706.0,1.6458509921453757e-07,7.418893505821656e-07,6.86905001039499e-07,0.685367489505535,7.720723736257643e-07,4.891339367940736e-07,0.6850532519789855,0.6790024506255559,0.0,0.0,0.0,0.0
707.0,1.560984718475934e-07,9.287551863040928e-07,6.04778303663794e-07,0.6881869484819282,7.367930351677794e-07,3.4746152496540914e-06,0.6845433145150319,0.6809746533078023,0.0,0.0,0.0,0.0
708.0,1.525455962131863e-07,8.449740065841418e-07,6.89656205078021e-07,0.6872707418677766,7.008498867205086e-07,1.3972414673336426e-06,0.6851734130090661,0.6793373799464201,0.0,0.0,0.0,0.0
709.0,1.4918235395098615e-07,8.477324728110702e-07,6.933019284468464e-07,0.6804136706972935,7.110125828786576e-07,3.750661567243483e-06,0.6833534783395985,0.6773988044646951,0.0,0.0,0.0,0.0
710.0,1.6220505872346004e-07,9.438093929212903e-07,5.908184820230608e-07,0.6692698414342904,7.609906555708232e-07,3.675533285725917e-06,0.680023110579109,0.678416895991921,0.0,0.0,0.0,0.0
711.0,1.452190079922322e-07,9.397177540442369e-07,6.145896201996507e-07,0.6577266448114036,8.697011282284298e-07,2.5791217306141136e-06,0.6759901001642821,0.6739975517450378,0.0,0.0,0.0,0.0
712.0,1.7434114756088877e-07,8.432302264483993e-07,6.709130936515228e-07,0.6513800854184232,7.937429288951005e-07,1.1942711406642721e-06,0.6729497892367793,0.6653201537063284,0.0,0.0,0.0,0.0
713.0,1.5345744996373922e-07,8.656132996315171e-07,7.266696599319782e-07,0.6513033053518381,7.835553646264258e-07,4.101482427211724e-06,0.6716449459759746,0.664969534022414,0.0,0.0,0.0,0.0
714.0,1.6172233388798793e-07,9.140868779701736e-07,6.256406020762457e-07,0.6546177152886603,7.864482329650723e-07,3.3128904153488265e-06,0.6698971288811891,0.6660335641800799,0.0,0.0,0.0,0.0
715.0,1.712207093937047e-07,9.087011747853909e-07,5.749614279009082e-07,0.6462683488453872,8.092734066687357e-07,3.652399186377212e-06,0.6560761820459261,0.6514967702952454,0.0,0.0,0.0,0.0
716.0,2.282390095919903e-07,8.586030257137829e-07,5.776824999963554e-07,0.6239882741597704,9.109365555012551e-07,2.3691478029621005e-06,0.636612714469725,0.6311771877910397,0.0,0.0,0.0,0.0
717.0,2.088762862467324e-07,7.982131142382385e-07,5.975208938363003e-07,0.5909624941515362,9.451460246475744e-07,4.549203550411691e-06,0.6173439161836904,0.613536200643061,0.0,0.0,0.0,0.0
718.0,1.6476010362640384e-07,7.513703998408439e-07,7.325030380297592e-07,0.5706032160545826,9.14831824822902e-07,2.269957802618456e-06,0.6094811970663614,0.6075098301344503,0.0,0.0,0.0,0.0
719.0,2.8880659698212786e-07,7.558052603933749e-07,5.662773106326153e-07,0.566154475861647,8.762149162698888e-07,5.457483809126024e-06,0.6057508563745343,0.6025915627831129,0.0,0.0,0.0,0.0
720.0,2.3227007742716932e-07,8.013174064879163e-07,5.375286177119388e-07,0.561307084496326,9.724245340618597e-07,1.377449113480475e-06,0.5996061730826271,0.5935469728217753,0.0,0.0,0.0,0.0
721.0,1.501935229161277e-07,7.120990620207714e-07,5.262401545442568e-07,0.5027441436852578,1.5623366231068007e-06,2.9906236419102105e-06,0.5920937348829791,0.5866410844690683,0.0,0.0,0.0,0.0
722.0,1.4049512912040624e-07,6.47550546388752e-07,5.721057873458094e-07,0.3454907905653274,2.0664459657616486e-06,1.5586879835385966e-06,0.5864019958199967,0.5846492988946904,0.0,0.0,0.0,0.0
723.0,1.3909793761423283e-07,6.409634379998986e-07,5.946957042907782e-07,0.15457950004969012,1.706359206554528e-06,1.3880791691115109e-06,0.581851789665748,0.5795346230985832,0.0,0.0,0.0,0.0
724.0,1.2516395909814264e-07,7.239049376892004e-07,5.883999796625431e-07,0.02267896692108293,1.1015518462483994e-06,2.0342841569164532e-07,0.5765104860239835,0.5698784246948607,0.0,0.0,0.0,0.0
725.0,1.241018653890839e-07,8.028193804445572e-07,5.734983214183799e-07,0.0017806518668171548,7.555851617815751e-07,3.991752397653358e-06,0.5726556077629114,0.5655688800857238,0.0,0.0,0.0,0.0
726.0,1.2066517563142754e-07,7.332350225352078e-07,5.60254786564209e-07,0.00023869502835830854,7.028918714036123e-07,2.2158302850641277e-06,0.5706493560424661,0.5684618858659485,0.0,0.0,0.0,0.0
727.0,1.1806523714620443e-07,7.476619995114509e-07,6.800965575822328e-07,4.481162273275536e-05,6.951571924592667e-07,1.907123470025626e-06,0.5695492448272537,0.5675841860227506,0.0,0.0,0.0,0.0
728.0,1.1552015000710768e-07,7.781655001746587e-07,5.677588853742058e-07,8.383762775889212e-06,7.418041292766096e-07,1.3009398963020028e-06,0.5680626644974943,0.562937603138398,0.0,0.0,0.0,0.0
729.0,1.1423299001048646e-07,6.710871844806781e-07,6.590756765547938e-07,1.7800104359928187e-06,7.941507511474487e-07,2.6421138027610116e-06,0.5657491741067705,0.5604939300284927,0.0,0.0,0.0,0.0
730.0,1.1387004380211026e-07,6.852827826762422e-07,6.676480666317909e-07,1.0860702272243612e-06,7.041559237632976e-07,1.5896983135592162e-06,0.5634775675093288,0.5612800613437993,0.0,0.0,0.0,0.0
731.0,1.135066263852036e-07,7.26404635141618e-07,6.108989595842885e-07,1.0283213615590035e-06,6.583948660671561e-07,3.8109193035277977e-06,0.5614883804156949,0.5603195300541837,0.0,0.0,0.0,0.0
732.0,1.1381016457303015e-07,7.349917281322802e-07,6.630774813539474e-07,1.0358611576832002e-06,7.158365218858514e-07,1.7758032987974613e-06,0.5591483637752562,0.5530393883268296,0.0,0.0,0.0,0.0
733.0,1.1525861369626688e-07,7.811951352890755e-07,7.366492416996074e-07,9.56529942946137e-07,7.241802350686766e-07,1.8188697106892668e-06,0.5573769127967412,0.5485964428140715,0.0,0.0,0.0,0.0
734.0,1.1686534542262702e-07,8.136336592383453e-07,7.003278191101807e-07,8.46768913971699e-07,6.720623000248151e-07,2.264194392699979e-06,0.5465005707098556,0.541722188319797,0.0,0.0,0.0,0.0
735.0,1.19709329449036e-07,7.627513362956979e-07,6.51921077208153e-07,8.053924973376721e-07,6.970381068806069e-07,1.503987482309061e-06,0.5324469606848393,0.5294846387743731,0.0,0.0,0.0,0.0
736.0,1.1089664511405943e-07,6.725310580345868e-07,6.459579079295371e-07,7.500681468850484e-07,6.343397324025524e-07,2.7030286303643263e-06,0.5188648408482754,0.5148328459430117,0.0,0.0,0.0,0.0
737.0,1.1823088572714627e-07,6.89481114469083e-07,6.488744508579425e-07,7.404179489242465e-07,6.229642660060017e-07,2.6323032107402862e-06,0.5055471470639218,0.5032174341461071,0.0,0.0,0.0,0.0
738.0,1.3621976312372454e-07,5.693620167474459e-07,5.728542634674006e-07,7.827211823469907e-07,6.532262585842859e-07,2.184757599293e-06,0.49240803043140957,0.4917112238275462,0.0,0.0,0.0,0.0
739.0,1.5332945889126504e-07,5.658396920655353e-07,5.553030005214017e-07,7.672627206228218e-07,6.776785084835793e-07,1.4652453294865475e-06,0.4821339165170418,0.4820473252656354,0.0,0.0,0.0,0.0
740.0,1.572521612304979e-07,5.389524058132682e-07,5.570801330921505e-07,7.843423209761067e-07,6.680145807785498e-07,2.3368911322483865e-06,0.47633412146290366,0.4729439562536279,0.0,0.0,0.0,0.0
741.0,2.1621441350777716e-07,5.129165414422422e-07,5.952695999286226e-07,7.54513819654689e-07,5.525056464856422e-07,1.3399645495329374e-06,0.47314007209329123,0.4679783031627823,0.0,0.0,0.0,0.0
742.0,4.086659196018337e-07,6.283773068320007e-07,5.229787700039945e-07,6.711749529341227e-07,5.80467151611112e-07,1.361805975454175e-06,0.4683624152985475,0.46535248423663134,0.0,0.0,0.0,0.0
743.0,3.0706965376530525e-07,6.640915765919659e-07,5.238272397431015e-07,6.74819134046176e-07,6.074028326137554e-07,3.048407213383842e-06,0.46147803844578883,0.46122519462852446,0.0,0.0,0.0,0.0
744.0,1.5687760686800938e-07,5.923547728668539e-07,5.247999550932207e-07,7.128277620917624e-07,6.773627525012166e-07,2.4821212681495708e-06,0.4525932371220167,0.45126854197628435,0.0,0.0,0.0,0.0
745.0,1.467510571164977e-07,7.146898757043454e-07,4.696744255039759e-07,6.853483169213824e-07,7.291989873421727e-07,7.895853088480069e-07,0.43816916015435725,0.43448201048857443,0.0,0.0,0.0,0.0
746.0,1.3303198824577088e-07,7.518947976070473e-07,5.39148582595095e-07,7.187292782806188e-07,7.790396663462324e-07,1.918957038559501e-06,0.3983959568368896,0.3967417769845071,0.0,0.0,0.0,0.0
747.0,1.440671412253238e-07,6.555445061494922e-07,5.347099260054931e-07,6.825494245499138e-07,8.830953213059384e-07,8.925911625746219e-07,0.28681122957418415,0.28622077129585977,0.0,0.0,0.0,0.0
748.0,1.2940349517999784e-07,6.030825865589484e-07,4.917251978242535e-07,7.188860981496693e-07,8.666874809240184e-07,1.961934991743531e-06,0.12498576355004141,0.12469198451281704,0.0,0.0,0.0,0.0
749.0,1.0188823447767877e-07,5.052264014221728e-07,4.5815925689134216e-07,8.051225499841993e-07,9.351770814706245e-07,2.3642486879829757e-06,0.023405169289950113,0.023305947755779224,0.0,0.0,0.0,0.0
750.0,1.1296897322494566e-07,4.838121495383206e-07,4.0399421413226255e-07,7.564043305077224e-07,9.60030825055692e-07,3.0989670498077168e-06,0.0017240155298591977,0.0017199870227705757,0.0,0.0,0.27018490545996354,0.0
751.0,1.1199577551396625e-07,5.044231928899548e-07,3.633199355340109e-07,6.62759166930642e-07,1.0629670208262974e-06,9.740285752153525e-07,0.00041936782275786225,0.0004178699247685357,0.0,0.0,0.0,0.0
752.0,1.052848688304747e-07,5.491789556983024e-07,5.030088726011504e-07,6.447075568532147e-07,1.0815016899628645e-06,2.896665268270798e-06,7.823037595139716e-05,7.799817254949823e-05,0.0,0.0,0.0,0.0
753.0,1.3656682800681347e-07,6.089491644692745e-07,4.4170199381688034e-07,5.824279887268172e-07,1.03892399204366e-06,1.5455741546514915e-06,1.889447676792225e-05,1.8731168026321746e-05,0.0,0.0,0.0,0.0
754.0,2.3008435055998156e-07,5.749452777103233e-07,4.697934917299096e-07,5.852277412660217e-07,1.0572935773405487e-06,2.259987681771086e-06,6.597808718601055e-06,6.526640795076992e-06,0.0,0.0,0.0,0.0
755.0,1.009309083997089e-07,6.101102841204819e-07,4.2908261068195694e-07,6.157223479443725e-07,1.0680684219697048e-06,1.7427388929082913e-06,1.4694339590260244e-06,1.4650992757902936e-06,0.0,0.0,0.0,0.0
756.0,1.0439120900599727e-07,5.248516220336469e-07,4.349884436706908e-07,6.702162441162717e-07,1.0757523429354749e-06,3.144214986707571e-06,2.5092338098848866e-06,2.5025808273613582e-06,0.0,0.0,0.0,0.0
757.0,1.0785508154697982e-07,5.682268533892507e-07,4.5829847328737386e-07,6.443410270067808e-07,1.150080074105247e-06,1.1488054677402282e-06,1.4565357915075537e-06,1.452854688601677e-06,0.0,0.0,0.0,0.0
758.0,1.0559169146659073e-07,6.13492701084904e-07,5.672721716802012e-07,6.69087948289414e-07,1.5320541467253688e-06,2.73909756968852e-06,7.215835285787932e-07,7.209540912668139e-07,0.0,0.0,0.0,0.0
759.0,1.0473222922440069e-07,6.280781358307977e-07,5.108246516049345e-07,7.130512888533113e-07,2.7354835768716095e-05,1.854101218500604e-06,3.009902991115052e-07,2.9941289925095155e-07,0.0,0.0,0.0,0.0
760.0,1.0158965922179267e-07,7.22839346478274e-07,5.929519911225709e-07,7.585904199806701e-07,0.00010477276668439598,2.733461419886341e-06,9.331175983750141e-07,9.28759752567083e-07,0.0,0.0,0.0,0.0
761.0,1.0457732052340321e-07,6.555716819191591e-07,5.511573874317584e-07,7.170143834881512e-07,0.0004525592201556472,2.36627374599593e-06,2.199764645795526e-06,2.196950266907696e-06,0.0,0.0,0.0,0.0
762.0,1.0756805003642421e-07,7.144905552019752e-07,6.831674459839352e-07,7.32292131888774e-07,0.00041568772610123635,2.52539640179543e-06,1.8670361769121175e-06,1.8666493270162609e-06,0.0,0.0,0.0,0.0
763.0,9.535620318741081e-08,6.696382467173233e-07,5.607359083135483e-07,6.710539723974868e-07,0.003827902391121161,8.953190773921827e-07,4.873871608242787e-07,4.852181904811785e-07,0.0,0.0,0.0,0.0
764.0,1.0068521096368112e-07,4.96866765021847e-07,5.989872287546068e-07,6.274085661429225e-07,0.03717066492009756,2.252261513542971e-06,1.0963223536383432e-06,1.0933803726023545e-06,0.0,0.0,0.0,0.0
765.0,8.80946941353906e-08,5.22447117101652e-07,3.97370657075441e-07,6.234967209751621e-07,0.17269615041906472,1.2776117596655568e-06,1.883399295597394e-08,1.8819989882211174e-08,0.0,0.0,0.0,0.0
766.0,8.518676573791066e-08,5.334180137721209e-07,3.4432459935850136e-07,6.264988838251894e-07,0.3265231929493649,1.7798475493674843e-06,8.529426889413843e-07,8.503874432338539e-07,0.0,0.0,0.0,0.0
767.0,8.390082990854596e-08,4.902984123919222e-07,3.913732617703496e-07,6.347110137912695e-07,0.37559114127620186,2.2203263935217156e-06,1.2933632086654157e-06,1.2917917723668873e-06,0.0,0.0,0.0,0.0
768.0,8.097159414503657e-08,3.9990946103527494e-07,3.5518284820184503e-07,5.436372849826413e-07,0.34517629184874304,1.5962972435795411e-06,1.4269391342137686e-06,1.4226840017155432e-06,0.0,0.0,0.0,0.0
769.0,7.67257926489241e-08,3.8355540654815466e-07,2.9854712987717694e-07,4.954915923606827e-07,0.3341232955514536,4.1227330934509706e-07,6.360772561362316e-07,6.33514946125338e-07,0.0,0.0,0.0,0.0
770.0,7.374696109613613e-08,3.966945463527771e-07,2.3381873837358122e-07,4.418313182681428e-07,0.3214581947701212,1.5288560594809576e-06,5.569258117139972e-07,5.522380557716382e-07,0.0,0.0,0.0,0.0
771.0,9.50531479148539e-08,4.1628567702342074e-07,3.2916690394654716e-07,4.297468196198909e-07,0.30876429518906506,4.886590400315403e-07,2.7439778719855573e-07,2.7363183321536964e-07,0.0,0.0,0.0,0.0
772.0,1.1435432962136793e-07,3.184070054402976e-07,3.149978009511456e-07,4.4574441992341235e-07,0.2975582199391577,1.195699893615538e-06,6.368684130798901e-07,6.329067094294854e-07,0.0,0.0,0.0,0.0
773.0,6.788116138414643e-08,3.390354907814005e-07,2.6267689299645885e-07,4.297260608400289e-07,0.28667242110794305,1.5476676999521985e-06,1.3268825620290875e-06,1.3195914750389941e-06,0.0,0.0,0.0,0.0
774.0,6.717195449830307e-08,3.9902445939232947e-07,2.434505582303038e-07,4.279080873975464e-07,0.24648678222661732,1.0541122671010258e-06,1.0964799826646829e-06,1.0925962505660847e-06,0.0,0.0,0.0,0.0
775.0,7.249560823296953e-08,3.836430816103327e-07,3.0911764026010986e-07,4.694790789725777e-07,0.14469588765018604,5.214845243806006e-07,4.4259953538742987e-07,4.4175448009451474e-07,0.0,0.0,0.0,0.0
776.0,6.280881544016974e-08,3.577989760693009e-07,3.545521562172817e-07,4.863684692235536e-07,0.04219644477467226,1.3757455944629217e-06,6.72914846795244e-07,6.718790962630567e-07,0.0,0.0,0.0,0.0
777.0,6.194750360459707e-08,3.323053909446793e-07,3.1571839308290935e-07,4.0856543531546177e-07,0.004254335153630189,1.092895717816009e-06,3.3993874601997813e-07,3.3663066610695935e-07,0.0,0.0,0.0,0.0
778.0,6.614830928052956e-08,3.3949641212119305e-07,2.487696072590561e-07,3.9621709276657506e-07,0.0003873605800091921,1.1762893296118653e-06,6.587819748608323e-07,6.549372573773469e-07,0.0,0.0,0.0,0.0
779.0,6.541465008545227e-08,3.7484165671667686e-07,2.46080707799288e-07,3.9684692312774307e-07,6.676912704790492e-05,1.708715296722879e-06,1.448067091498763e-06,1.446314351091213e-06,0.0,0.0,0.0,0.0
780.0,6.305341054769675e-08,3.5227076706674063e-07,2.508471240571043e-07,3.922218734480388e-07,1.7673402127920835e-05,1.3137740334089233e-06,8.91763814489748e-07,8.878832150746145e-07,0.0,0.0,0.0,0.0
781.0,9.96193481472583e-08,3.1993049479468787e-07,2.8354741906798787e-07,3.8260885734674754e-07,3.820071580408958e-06,7.420660769818171e-07,5.479626382850408e-07,5.457288685900718e-07,0.0,0.0,0.0,0.0
782.0,1.0625373302790856e-07,3.2629740805371843e-07,2.2983740676082541e-07,4.056807686275472e-07,1.2774869502078237e-06,1.4668260177602524e-06,4.535886668129646e-07,4.528581622650624e-07,0.0,0.0,0.0,0.0
783.0,6.124204858186919e-08,3.4451440691986047e-07,2.6855138615441623e-07,3.329599547838546e-07,6.636653175512833e-07,1.161202522777985e-06,1.2321916320631398e-07,1.225590165394362e-07,0.0,0.0,0.0,0.0
784.0,6.130602496493402e-08,3.119053278669177e-07,2.790772455876322e-07,3.3836398062630945e-07,5.41257957774411e-07,1.0706357066488197e-06,5.174231059065613e-07,5.142162727230843e-07,0.0,0.0,0.0,0.0
785.0,6.723510518503299e-08,3.3481568730072883e-07,3.064586611128802e-07,3.7611912231026346e-07,4.638114162261963e-07,1.687016861928318e-06,1.2400876692508935e-06,1.2317494437716173e-06,0.0,0.0,0.0,0.0
786.0,6.286888641006075e-08,3.651767946575807e-07,2.641055842941379e-07,3.587381708014971e-07,3.843807828158377e-07,1.1409497206488805e-06,9.566564332630388e-07,9.5477928200969e-07,0.0,0.0,0.0,0.0
787.0,5.8291380309889066e-08,2.8989157769600445e-07,2.3422604815014129e-07,3.6910709795207584e-07,3.6955509523892087e-07,6.851451839666281e-07,6.28689525872597e-07,6.226517802729743e-07,0.0,0.0,0.0,0.0
788.0,5.835173911667055e-08,3.4284589757493724e-07,2.5944039451783317e-07,3.694572632690591e-07,4.17135626461226e-07,1.325851434151225e-06,4.755823966360478e-07,4.750330038514538e-07,0.0,0.0,0.0,0.0
789.0,1.2123227708574187e-07,3.688749708111167e-07,2.6471628484191493e-07,3.800500041553072e-07,3.850469702848233e-07,1.234964104555488e-06,1.9068636524185424e-07,1.8975692176039238e-07,0.0,0.0,0.0,0.0
790.0,5.847255025112412e-08,3.3372532500115487e-07,2.1692654363386628e-07,3.628045812378298e-07,3.7031580849498947e-07,9.154682711050837e-07,6.308574915699934e-07,6.301737051348806e-07,0.0,0.0,0.0,0.0
791.0,5.85330025787962e-08,2.7566694797133e-07,2.77691292187071e-07,3.704389252566779e-07,3.830187785973545e-07,1.740828917377741e-06,1.4455317214624988e-06,1.44479970419875e-06,0.0,0.0,0.0,0.0
792.0,5.85934860800985e-08,3.8973511116838353e-07,3.362114677908248e-07,3.8320012305968513e-07,3.9070008070043086e-07,1.0316944947174832e-06,9.40738074909255e-07,9.373973258576371e-07,0.0,0.0,0.0,0.0
793.0,6.379535554275228e-08,3.520705093949683e-07,3.112423404841771e-07,3.988313203576629e-07,3.9381634614011094e-07,7.570893795362987e-07,5.226950120808456e-07,5.22326877983837e-07,0.0,0.0,0.0,0.0
794.0,6.357085099709475e-08,3.3703504573436267e-07,3.545800569613257e-07,3.912951149009087e-07,3.7630718430592195e-07,1.2400068299100356e-06,5.453672810046782e-07,5.433993231711728e-07,0.0,0.0,0.0,0.0
795.0,7.158750994524762e-08,3.334204355349397e-07,3.377717145389655e-07,3.852957143933959e-07,3.444900893211813e-07,1.098399383834077e-06,4.1193893044881513e-07,4.116800680249212e-07,0.0,0.0,0.0,0.0
796.0,7.129649983453696e-08,3.193549614239838e-07,2.9104128032371373e-07,4.062641215800259e-07,3.3823074882416374e-07,8.201713636303706e-07,6.731066317894089e-07,6.726944885987641e-07,0.0,0.0,0.0,0.0
797.0,1.1288495317514238e-07,2.5303726771931555e-07,2.575860774339961e-07,3.83338210164643e-07,3.245279728129931e-07,1.7914400919076906e-06,1.4335642737174988e-06,1.4297304927802958e-06,0.0,0.0,0.0,0.0
798.0,1.1517723324557195e-07,3.6938265967336276e-07,2.7885412510185277e-07,3.8697470324944855e-07,3.0317775053046273e-07,1.4675641945204406e-06,9.716754064217236e-07,9.693468834777745e-07,0.0,0.0,0.0,0.0
799.0,1.5737696316302842e-07,3.6773947160057693e-07,2.5795340704078435e-07,3.857067005775447e-07,2.992369416526187e-07,1.0568924133330412e-06,7.08047375606059e-07,7.074216033354984e-07,0.0,0.0,0.0,0.0
800.0,7.393816473047589e-08,3.4391417966593135e-07,3.332955611489474e-07,3.797231622191297e-07,3.571585978705389e-07,1.4108177766186786e-06,6.834948717355047e-07,6.83070079672721e-07,0.0,0.0,0.0,0.0
801.0,8.359786656524951e-08,3.7922634186426547e-07,3.2431449921908543e-07,3.7647043139422757e-07,3.4595427394306005e-07,1.4263887288814405e-06,2.731355438361651e-07,2.7134524960053654e-07,0.0,0.0,0.0,0.0
802.0,8.793080190610995e-08,3.5065095690717086e-07,2.666345724667239e-07,3.6424008293097705e-07,3.125603036976389e-07,1.4199726244244253e-06,6.141119585949815e-07,6.121538012038054e-07,0.0,0.0,0.0,0.0
803.0,5.7431172614266125e-08,3.027884855817313e-07,2.631927494269701e-07,3.5037278972689433e-07,3.819203803738155e-07,1.8555081063620854e-06,1.2491592177987722e-06,1.245706666636698e-06,0.0,0.0,0.0,0.0
804.0,7.4546207676677e-08,3.5970658340888983e-07,2.23162989898573e-07,3.4716317821214367e-07,3.4107332016782586e-07,1.0995559828760258e-06,7.993938183375627e-07,7.988344824828719e-07,0.0,0.0,0.0,0.0
805.0,1.6066714878831644e-07,3.8958367644919403e-07,1.809840075033094e-07,3.473724642499489e-07,3.2551817738634213e-07,9.635842479116161e-07,4.588141738529454e-07,4.580340979945606e-07,0.0,0.0,0.0,0.0
806.0,1.8013834965575133e-07,3.3903273684079705e-07,2.578565190207085e-07,3.5366722483596446e-07,3.863520369023258e-07,1.3910869408083786e-06,5.900410095237918e-07,5.860804182514643e-07,0.0,0.0,0.0,0.0
807.0,7.519763288863155e-08,3.483129383706611e-07,2.933763060144428e-07,3.8862611117121827e-07,4.267907097042271e-07,1.4013637175540005e-06,3.5473399641768395e-07,3.535247436972957e-07,0.0,0.0,0.0,0.0
808.0,7.841494723034418e-08,3.211313213479778e-07,3.125697085325111e-07,4.283784611448286e-07,4.795717589826665e-07,1.084069043697261e-06,5.16761716440462e-07,5.119662710642378e-07,0.0,0.0,0.0,0.0
809.0,7.918347994556448e-08,3.9513091062028915e-07,3.4917986616738827e-07,4.360861519220502e-07,4.4794281750060783e-07,1.8663249608766867e-06,3.687523397796184e-07,3.66114396166537e-07,0.0,0.0,0.0,0.0
810.0,8.270454233661123e-08,4.4806078365083856e-07,3.5087065871454436e-07,4.474667588336017e-07,4.254431290504561e-07,1.4682217588915508e-06,3.3495334855804827e-07,3.344978454993442e-07,0.0,0.0,0.0,0.0
811.0,8.661169951275598e-08,3.778480590180749e-07,2.9807080669180736e-07,4.678411909216008e-07,4.5172176991940443e-07,1.8505991763069396e-06,8.996637212597506e-07,8.96695910576059e-07,0.0,0.0,0.0,0.0
812.0,9.053217385360601e-08,4.903501211557896e-07,3.542884079768702e-07,4.844202569504331e-07,4.422958442463442e-07,2.351005849167426e-06,1.3417716317497653e-06,1.3378690889588208e-06,0.0,0.0,0.0,0.0
813.0,9.445574557735944e-08,3.434822700070813e-07,3.1146710149073594e-07,4.750128377967821e-07,4.4796721955444943e-07,2.142309175232624e-06,1.5496329416432287e-06,1.5433408120469808e-06,0.0,0.0,0.0,0.0
